G:/Java/aptech-springmvc-project/2022-12-27 11:54:44.372 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatmqekni1l44q78|187b9f8a, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatmqekni1l44q78|187b9f8a, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 11:54:44.379 [RMI TCP Connection(3)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/aptech-springmvc-project/2022-12-27 11:54:44.509 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.083 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.597 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@f1978fe, org.springframework.security.web.context.SecurityContextPersistenceFilter@240f4f93, org.springframework.security.web.header.HeaderWriterFilter@3321ca4b, org.springframework.security.web.authentication.logout.LogoutFilter@16bd1c8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1c73cc60, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4115159e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@ad84085, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3836a052, org.springframework.security.web.session.SessionManagementFilter@4b98675f, org.springframework.security.web.access.ExceptionTranslationFilter@29a335d3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@16241db1]
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.658 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.700 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.720 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext initialized in 2487 ms
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.759 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'appServlet'
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.917 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@23fcc41f, org.springframework.security.web.context.SecurityContextPersistenceFilter@49fbb261, org.springframework.security.web.header.HeaderWriterFilter@5d88b59a, org.springframework.security.web.authentication.logout.LogoutFilter@5194cc7f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1376670e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@416ebe95, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5952e747, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@21d53b62, org.springframework.security.web.session.SessionManagementFilter@24471c28, org.springframework.security.web.access.ExceptionTranslationFilter@741f9043, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@26cbd80a]
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.960 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatmqekni1l44q78|33f556bd, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatmqekni1l44q78|33f556bd, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 11:54:45.961 [RMI TCP Connection(3)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/apteG:/Java/aptech-springmvc-project/2022-12-27 11:56:04.179 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
G:/Java/aptech-springmvc-project/2022-12-27 11:56:04.918 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using log4j2 logging.
G:/Java/aptech-springmvc-project/2022-12-27 11:56:04.950 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:05.086 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.5.6.Final
G:/Java/aptech-springmvc-project/2022-12-27 11:56:05.252 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
G:/Java/aptech-springmvc-project/2022-12-27 11:56:05.371 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatmqgb4d1jfmeeo|28c162fa, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatmqgb4d1jfmeeo|28c162fa, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:05.382 [RMI TCP Connection(3)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/aptech-springmvc-project/2022-12-27 11:56:05.533 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.139 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.662 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@354034e2, org.springframework.security.web.context.SecurityContextPersistenceFilter@6bca8d0e, org.springframework.security.web.header.HeaderWriterFilter@7ef231c5, org.springframework.security.web.authentication.logout.LogoutFilter@65243480, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@28ed5524, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7a4fab6f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@36ac880e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1854410, org.springframework.security.web.session.SessionManagementFilter@b9cd65a, org.springframework.security.web.access.ExceptionTranslationFilter@4aba6621, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@56d94435]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.727 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.766 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.782 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext initialized in 2598 ms
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.826 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'appServlet'
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.951 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@27f71f7, org.springframework.security.web.context.SecurityContextPersistenceFilter@5211a0b3, org.springframework.security.web.header.HeaderWriterFilter@5b32caf4, org.springframework.security.web.authentication.logout.LogoutFilter@15605896, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6911a5f5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5aa80504, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@178001cf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@a90957f, org.springframework.security.web.session.SessionManagementFilter@72f5f07f, org.springframework.security.web.access.ExceptionTranslationFilter@3a8646eb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@18603b4a]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.996 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatmqgb4d1jfmeeo|405efd06, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatmqgb4d1jfmeeo|405efd06, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:06.997 [RMI TCP Connection(3)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/aptecG:/Java/aptech-springmvc-project/2022-12-27 11:56:56.040 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
G:/Java/aptech-springmvc-project/2022-12-27 11:56:56.750 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using log4j2 logging.
G:/Java/aptech-springmvc-project/2022-12-27 11:56:56.776 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:56.893 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.5.6.Final
G:/Java/aptech-springmvc-project/2022-12-27 11:56:57.043 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
G:/Java/aptech-springmvc-project/2022-12-27 11:56:57.158 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatmqhf43jsvumd|6048dba4, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatmqhf43jsvumd|6048dba4, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:57.168 [RMI TCP Connection(3)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/aptech-springmvc-project/2022-12-27 11:56:57.327 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 11:56:57.929 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.433 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@680d19de, org.springframework.security.web.context.SecurityContextPersistenceFilter@4d0bae2f, org.springframework.security.web.header.HeaderWriterFilter@5b16e49a, org.springframework.security.web.authentication.logout.LogoutFilter@2c7b1de3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@52f96825, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@a4c121, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a489e76, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@42a53600, org.springframework.security.web.session.SessionManagementFilter@73399380, org.springframework.security.web.access.ExceptionTranslationFilter@53542121, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4b945f56]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.500 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.544 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.557 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext initialized in 2513 ms
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.599 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'appServlet'
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.728 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@650706ef, org.springframework.security.web.context.SecurityContextPersistenceFilter@61c3736f, org.springframework.security.web.header.HeaderWriterFilter@46b1296e, org.springframework.security.web.authentication.logout.LogoutFilter@66f5aa9d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@d21015a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@492297e5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6972df6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3be288f6, org.springframework.security.web.session.SessionManagementFilter@1cb0cd5a, org.springframework.security.web.access.ExceptionTranslationFilter@21813913, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5d4281bc]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.768 [RMI TCP Connection(3)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatmqhf43jsvumd|79132ba2, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatmqhf43jsvumd|79132ba2, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 11:56:58.768 [RMI TCP Connection(3)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/aptech-spG:/Java/aptech-springmvc-project/2022-12-27 16:41:42.277 [RMI TCP Connection(2)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.052 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using log4j2 logging.
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.085 [RMI TCP Connection(2)-127.0.0.1] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.210 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.5.6.Final
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.386 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.530 [RMI TCP Connection(2)-127.0.0.1] INFO  com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1br6t4xatn0nmzprgtm6o|579a7936, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1br6t4xatn0nmzprgtm6o|579a7936, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/aptech_springmvc_book?useSSL=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 30000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.537 [RMI TCP Connection(2)-127.0.0.1] WARN  com.mchange.v2.resourcepool.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
G:/Java/aptech-springmvc-project/2022-12-27 16:41:43.725 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 16:41:44.335 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
G:/Java/aptech-springmvc-project/2022-12-27 16:41:44.872 [RMI TCP Connection(2)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4393dfc6, org.springframework.security.web.context.SecurityContextPersistenceFilter@66c23ed7, org.springframework.security.web.header.HeaderWriterFilter@5943e752, org.springframework.security.web.authentication.logout.LogoutFilter@28337f59, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@637fc4db, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4052fe9a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3eb71bcd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@32b0fe18, org.springframework.security.web.session.SessionManagementFilter@2e00ac12, org.springframework.security.web.access.ExceptionTranslationFilter@5829af94, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@740e7c33]
G:/Java/aptech-springmvc-project/2022-12-27 16:41:44.929 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
G:/Java/aptech-springmvc-project/2022-12-27 16:41:44.976 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
